SK_ID_CURR,NAME_CONTRACT_TYPE_app,CODE_GENDER_app,FLAG_OWN_CAR_app,FLAG_OWN_REALTY_app,CNT_CHILDREN_app,AMT_INCOME_TOTAL_app,AMT_GOODS_PRICE_app,REGION_POPULATION_RELATIVE_app,DAYS_BIRTH_app,DAYS_EMPLOYED_app,DAYS_REGISTRATION_app,DAYS_ID_PUBLISH_app,FLAG_MOBIL_app,FLAG_EMP_PHONE_app,FLAG_WORK_PHONE_app,FLAG_CONT_MOBILE_app,FLAG_PHONE_app,FLAG_EMAIL_app,HOUR_APPR_PROCESS_START_app,REG_REGION_NOT_LIVE_REGION_app,REG_REGION_NOT_WORK_REGION_app,REG_CITY_NOT_LIVE_CITY_app,LIVE_CITY_NOT_WORK_CITY_app,YEARS_BEGINEXPLUATATION_AVG_app,OBS_30_CNT_SOCIAL_CIRCLE_app,OBS_60_CNT_SOCIAL_CIRCLE_app,DAYS_LAST_PHONE_CHANGE_app,AMT_REQ_CREDIT_BUREAU_YEAR_app,CREDIT_CURRENCY_bur,DAYS_CREDIT_bur,DAYS_CREDIT_ENDDATE_bur,AMT_CREDIT_SUM_bur,AMT_CREDIT_SUM_DEBT_bur,DAYS_CREDIT_UPDATE_bur,NAME_TYPE_SUITE_app_Children,NAME_TYPE_SUITE_app_Family,NAME_TYPE_SUITE_app_Group of people,NAME_TYPE_SUITE_app_Other_A,NAME_TYPE_SUITE_app_Other_B,"NAME_TYPE_SUITE_app_Spouse, partner",NAME_TYPE_SUITE_app_Unaccompanied,NAME_INCOME_TYPE_app_Businessman,NAME_INCOME_TYPE_app_Commercial associate,NAME_INCOME_TYPE_app_State servant,NAME_INCOME_TYPE_app_Student,NAME_INCOME_TYPE_app_Working,NAME_EDUCATION_TYPE_app_Academic degree,NAME_EDUCATION_TYPE_app_Higher education,NAME_EDUCATION_TYPE_app_Incomplete higher,NAME_EDUCATION_TYPE_app_Lower secondary,NAME_EDUCATION_TYPE_app_Secondary / secondary special,NAME_FAMILY_STATUS_app_Civil marriage,NAME_FAMILY_STATUS_app_Married,NAME_FAMILY_STATUS_app_Separated,NAME_FAMILY_STATUS_app_Single / not married,NAME_FAMILY_STATUS_app_Widow,NAME_HOUSING_TYPE_app_Co-op apartment,NAME_HOUSING_TYPE_app_House / apartment,NAME_HOUSING_TYPE_app_Municipal apartment,NAME_HOUSING_TYPE_app_Office apartment,NAME_HOUSING_TYPE_app_Rented apartment,NAME_HOUSING_TYPE_app_With parents,REGION_RATING_CLIENT_app_1,REGION_RATING_CLIENT_app_2,REGION_RATING_CLIENT_app_3,WEEKDAY_APPR_PROCESS_START_app_FRIDAY,WEEKDAY_APPR_PROCESS_START_app_MONDAY,WEEKDAY_APPR_PROCESS_START_app_SATURDAY,WEEKDAY_APPR_PROCESS_START_app_SUNDAY,WEEKDAY_APPR_PROCESS_START_app_THURSDAY,WEEKDAY_APPR_PROCESS_START_app_TUESDAY,WEEKDAY_APPR_PROCESS_START_app_WEDNESDAY,ORGANIZATION_TYPE_app_Advertising,ORGANIZATION_TYPE_app_Agriculture,ORGANIZATION_TYPE_app_Bank,ORGANIZATION_TYPE_app_Business Entity Type 1,ORGANIZATION_TYPE_app_Business Entity Type 2,ORGANIZATION_TYPE_app_Business Entity Type 3,ORGANIZATION_TYPE_app_Cleaning,ORGANIZATION_TYPE_app_Construction,ORGANIZATION_TYPE_app_Culture,ORGANIZATION_TYPE_app_Electricity,ORGANIZATION_TYPE_app_Emergency,ORGANIZATION_TYPE_app_Government,ORGANIZATION_TYPE_app_Hotel,ORGANIZATION_TYPE_app_Housing,ORGANIZATION_TYPE_app_Industry: type 1,ORGANIZATION_TYPE_app_Industry: type 10,ORGANIZATION_TYPE_app_Industry: type 11,ORGANIZATION_TYPE_app_Industry: type 12,ORGANIZATION_TYPE_app_Industry: type 13,ORGANIZATION_TYPE_app_Industry: type 2,ORGANIZATION_TYPE_app_Industry: type 3,ORGANIZATION_TYPE_app_Industry: type 4,ORGANIZATION_TYPE_app_Industry: type 5,ORGANIZATION_TYPE_app_Industry: type 6,ORGANIZATION_TYPE_app_Industry: type 7,ORGANIZATION_TYPE_app_Industry: type 9,ORGANIZATION_TYPE_app_Insurance,ORGANIZATION_TYPE_app_Kindergarten,ORGANIZATION_TYPE_app_Legal Services,ORGANIZATION_TYPE_app_Medicine,ORGANIZATION_TYPE_app_Military,ORGANIZATION_TYPE_app_Mobile,ORGANIZATION_TYPE_app_Other,ORGANIZATION_TYPE_app_Police,ORGANIZATION_TYPE_app_Postal,ORGANIZATION_TYPE_app_Realtor,ORGANIZATION_TYPE_app_Religion,ORGANIZATION_TYPE_app_Restaurant,ORGANIZATION_TYPE_app_School,ORGANIZATION_TYPE_app_Security,ORGANIZATION_TYPE_app_Security Ministries,ORGANIZATION_TYPE_app_Self-employed,ORGANIZATION_TYPE_app_Services,ORGANIZATION_TYPE_app_Telecom,ORGANIZATION_TYPE_app_Trade: type 1,ORGANIZATION_TYPE_app_Trade: type 2,ORGANIZATION_TYPE_app_Trade: type 3,ORGANIZATION_TYPE_app_Trade: type 4,ORGANIZATION_TYPE_app_Trade: type 5,ORGANIZATION_TYPE_app_Trade: type 6,ORGANIZATION_TYPE_app_Trade: type 7,ORGANIZATION_TYPE_app_Transport: type 1,ORGANIZATION_TYPE_app_Transport: type 2,ORGANIZATION_TYPE_app_Transport: type 3,ORGANIZATION_TYPE_app_Transport: type 4,ORGANIZATION_TYPE_app_University,CREDIT_ACTIVE_bur_Active,CREDIT_ACTIVE_bur_Closed,CREDIT_ACTIVE_bur_Sold,CREDIT_TYPE_bur_Another type of loan,CREDIT_TYPE_bur_Car loan,CREDIT_TYPE_bur_Consumer credit,CREDIT_TYPE_bur_Credit card,CREDIT_TYPE_bur_Loan for business development,CREDIT_TYPE_bur_Microloan,CREDIT_TYPE_bur_Mortgage
359221,0,0,0,1,0,0.34782608695652173,0.04529616724738677,0.21815833825814784,0.38610504539708085,0.0815658460069563,0.33509942888598365,0.5903279599777654,0,0,0,1,0,0,14,0,0,0,0,0.5056249864719575,0.0,0.0,0.08293639674978986,2.0,0,0.3254854204722279,0.09488613663603676,0.17941343948513,0.3395652071811852,0.35744242892062267,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
266696,0,0,1,1,1,0.4202898550724638,0.3170731707317073,0.21815833825814784,0.1888288702447995,0.023187615085589582,0.05594165003784491,0.3999444135630906,0,0,1,1,0,0,9,0,0,0,1,0.6274939364084275,0.0,0.0,0.5264780050434296,2.0,0,0.38434476693051894,0.1658010387534958,0.1221675334814472,0.091437998285721,0.495458638878168,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
193173,0,0,1,1,1,0.13043478260869565,0.17421602787456447,0.32149189047212556,0.4204114469601196,0.49450999113414723,0.4957682515654029,0.5861589772095609,0,0,1,1,1,0,14,0,0,0,0,0.5219977478409419,0.0,0.0,0.5217147660409078,0.0,0,0.4541100060888979,0.24163004394726326,0.1708189196984055,0.13653835992814117,0.4966730991895021,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
152252,0,0,0,1,0,0.17391304347826086,0.3832752613240418,0.21938406986670167,0.7153775428111713,0.14546818522812524,0.8166242345007914,0.45594774874930516,0,0,0,1,0,0,9,0,0,0,0,0.6446904844633536,0.0,0.0,0.6472401232838331,0.0,0,0.5122567259770426,0.22151196342167176,0.13339635391961213,0.14533798302159287,0.5524765212916505,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
390462,0,0,1,1,0,0.34782608695652173,0.05923344947735192,0.6615010834591898,0.48230088495575235,0.015753938484621158,0.5241175256313219,0.5640633685380767,0,0,0,1,0,0,13,0,0,0,1,0.03573174958000891,1.0,1.0,0.4987391426169796,3.0,0,0.3283945605845342,0.1320415501398322,0.34560079613847483,0.43962450244813134,0.08552682362022386,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
417027,0,0,1,0,0,0.2028985507246377,0.2613240418118467,0.38689342701424917,0.1447534766118837,0.13782991202346043,0.17587559347691462,0.3025291828793774,0,0,0,1,0,0,11,0,0,1,0,0.3903591344424058,0.5,0.5,0.5334827682824321,0.0,0,0.3910594682362492,0.16829804234918097,0.29271320949661356,0.45346202167506194,0.3874179853338479,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
210755,0,1,1,0,2,0.4202898550724638,0.1393728222996516,0.17381311970582225,0.29197793357085394,0.11968901316238152,0.16259547237321959,0.3285158421345192,0,0,0,1,0,0,16,0,1,0,0,0.6831510275806068,0.0,0.0,0.42981227234519476,1.0,0,0.3674649888370205,0.2233320015980823,0.23645582097026208,0.34126994610588607,0.3421072944808954,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
161285,0,1,0,1,1,0.4202898550724638,0.4634146341463415,0.30492262569221007,0.5033904148948398,0.0804746641205756,0.6117800866992362,0.6878821567537521,0,0,0,1,0,0,7,0,0,0,0,0.8603166619868716,0.0,0.0,0.7806108153544411,3.0,0,0.5383262296191057,0.23491809828206153,0.9438570669438784,0.0,0.6171105107423132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
438199,0,0,0,1,0,0.4927536231884058,0.4982578397212544,1.0,0.6453281232042296,0.20977971765668693,0.18371981008738733,0.3406058921623124,0,0,0,1,0,1,13,0,0,0,1,0.837611040144111,0.0,0.0,0.1246847856542449,1.0,0,0.806778973005886,0.654814222932481,0.3169341062299737,0.0,0.45449633346198376,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
373068,0,1,0,0,0,0.4202898550724638,0.48780487804878053,0.41928776238317034,0.7806573957016436,0.10577644411102777,0.39014656299456413,0.6040856031128404,0,0,0,1,0,0,9,0,1,0,1,0.6581285055435728,0.0,0.0,0.39338750350238166,2.0,0,0.49279480414045057,0.2745432753423165,0.38774820430417645,0.2676454788826658,0.47971182297697157,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
338241,0,1,1,1,2,0.18840579710144928,0.17421602787456447,0.3961958544005954,0.4501206757843927,0.2867080406465253,0.06770797495355399,0.5950528071150639,0,0,1,1,1,0,12,0,0,0,0,0.5695714316680096,0.0,0.0,0.0,1.0,0,0.3092483593802855,0.21574111066719937,0.18234275578431156,0.3051240503951061,0.293117200566062,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
390784,0,0,0,1,0,0.2753623188405797,0.31358885017421606,1.0,0.3724859211584875,0.2755916251790221,0.09082777127915778,0.6764869371873262,0,0,0,1,0,0,14,0,1,0,0,0.7111597765178885,0.0,0.0,0.11151583076492015,0.0,0,0.35687707191664975,0.022572912504994005,0.23474675380241694,0.0405380018082121,0.13070886401646725,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
321240,0,0,0,0,0,0.2028985507246377,0.01742160278745645,0.09446888611640072,0.547121020572348,0.2619518515992635,0.3089520401844079,0.10325180655919955,0,0,0,1,0,0,15,0,0,0,1,0.4667525499826297,0.0,0.0,0.7369010927430654,3.0,0,0.4762735944793992,0.09372752696763884,0.20561417075775776,0.40349431117686424,0.44572751833269003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
387107,0,0,1,0,2,0.13043478260869565,0.48780487804878053,0.48355111957449604,0.24778761061946902,0.34665484552956427,0.24667996972407624,0.13410227904391328,0,0,0,1,0,0,14,0,0,1,0,0.41038744935940485,0.5,0.5,0.4373774166433175,3.0,0,0.18571138623909073,0.06711945665201757,0.0518567584613483,0.0,0.09571593979158627,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
400854,0,0,0,1,1,0.2753623188405797,0.48780487804878053,0.6157112526539279,0.419147224456959,0.0574916456386824,0.5398059588522672,0.5597554196775987,0,0,0,1,0,0,7,0,0,0,0,0.6860857677966123,0.0,0.0,0.11683945082656207,0.0,0,0.35725593667546174,0.8304834198961245,0.19053855978803447,0.151518193666561,0.3511231184870706,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
427029,0,0,0,0,1,0.34782608695652173,0.31358885017421606,0.21815833825814784,0.3467992184806344,0.1591761576757826,0.22005091859905046,0.5339077265147304,0,0,1,1,0,0,13,0,0,0,0,0.6490153648046544,0.0,0.0,0.5491734379377977,1.0,0,0.4780596711995129,0.12207573134460868,0.5459085264782598,0.7636000959878827,0.2252103434967194,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
365702,0,0,0,1,0,0.2028985507246377,0.48780487804878053,0.13831067918663953,0.7856568210550514,0.046852622246470715,0.024151930090139682,0.5535019455252919,0,0,0,1,0,0,9,0,0,0,0,0.2333375923190033,1.0,1.0,0.11207621182404036,0.0,0,0.30641653860651225,0.09613079688988597,0.542722491138296,0.7775135909448495,0.2951756078734079,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
159245,0,0,0,1,0,0.13043478260869565,0.18466898954703834,0.17602381421410906,0.14636248707045169,0.03191707017663507,0.6916672400743137,0.12882156753752083,0,0,0,1,0,0,10,0,0,0,0,0.6112241483933758,0.0,0.0,0.2877556738582236,0.0,0,0.2537446722143292,0.964602477027567,0.08052978705197403,0.0,0.20575839444230026,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
265277,0,0,0,1,1,0.4202898550724638,0.5435540069686411,0.30614835730076173,0.524365015515458,0.05169474186728501,0.25287277231129157,0.04752640355753196,0,0,0,1,0,0,16,0,0,0,0,0.6889175346877892,0.0,0.0,0.6542448865228355,1.0,0,0.22258304580204316,0.022373152217339192,0.2685113288096272,0.22496609602310755,0.14069213945709508,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
219168,0,0,0,1,0,0.5652173913043479,0.8710801393728222,1.0,0.6474543155959087,0.14519538975653007,0.20333035161356913,0.30906058921623125,0,0,0,1,0,0,11,0,1,0,0,0.8875016241945559,0.0,0.0,0.17708041468198377,1.0,0,0.5451187335092349,0.05944866160607271,0.5366268829847586,0.1764768043960689,0.18019297568506368,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
298957,0,0,0,0,0,0.2028985507246377,0.15679442508710803,0.21043185151137084,0.5571198712791634,0.04010093432449022,0.08250189224523499,0.12715397443023901,0,0,1,1,0,0,15,0,0,0,1,0.5655554713011952,0.0,0.0,0.06500420285794341,2.0,0,0.39679318043434136,0.10467439073112265,0.03975025592429078,0.0,0.15623311462755693,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
269947,0,0,0,1,1,0.05797101449275363,0.03484320557491289,0.3961958544005954,0.32984714400643605,0.18099979540339634,0.3266359320167894,0.7886325736520289,0,0,1,1,1,0,10,0,0,0,0,0.4620672629389446,0.0,0.0,0.8699915942841132,1.0,0,0.45007103714227725,0.23681582101478227,0.08885326901683871,0.056577811828525136,0.18093400231570822,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
224201,0,1,1,1,0,0.2753623188405797,0.16027874564459932,0.30614835730076173,0.14584530513734056,0.03975993998499625,0.28913507190531895,0.39813785436353527,0,0,0,1,0,0,8,0,0,0,0,0.5802806592109846,0.0,0.0,0.036985149901933315,1.0,0,0.5005750625803397,0.3008389932081502,0.14643623444249707,0.0,0.2686221536086453,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
127238,0,1,0,1,0,0.7826086956521738,0.662020905923345,0.6157112526539279,0.05855648776002759,0.09759257996317262,0.24461570219500448,0.1913563090605892,0,0,0,1,0,1,13,0,0,1,0,0.9133994196163258,0.0,0.0,0.3042869151022696,1.0,0,0.16145727623300182,0.06542149420695166,0.08330612982254859,0.013055232660537533,0.10590505596294868,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
224035,0,0,0,0,1,0.4927536231884058,0.662020905923345,0.6615010834591898,0.41679117342834154,0.12514492259428495,0.18151792472304412,0.6374374652584769,0,0,0,1,0,0,13,0,0,0,0,0.42296300108137075,1.0,1.0,0.4398991314093584,1.0,0,0.2870915364319058,0.26874417365827674,0.20166899085011233,0.1444362840067162,0.3030490158240061,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
111307,0,0,0,1,0,0.2753623188405797,0.662020905923345,0.14198787401230112,0.7595104011033216,0.05196753733888018,0.2764742310603454,0.5582267926625903,0,0,0,1,0,0,13,0,0,0,1,0.49899600994831417,0.5,0.5,0.005043429532081816,0.0,0,0.21899736147757257,0.062245305633240114,0.21498206681182247,0.30160458276092855,0.17764055062395473,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
455066,0,0,0,1,1,0.2028985507246377,0.08013937282229966,0.39985116116181846,0.24250086196988846,0.16435927163609088,0.15757242138581162,0.2821011673151751,0,0,0,1,0,0,12,0,0,0,0,0.13680008446681313,1.0,1.0,0.13224992995236762,1.0,0,0.6947432514714837,0.03915301638034359,0.7606418549519369,0.0,0.016055576997298343,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
335768,0,0,0,1,0,0.5217391304347827,0.48780487804878053,0.16847243198283973,0.33829444891391797,0.03941894564550229,0.1591550264914333,0.655780989438577,0,0,1,1,1,0,11,0,0,0,1,0.8017763172101695,0.0,0.0,0.3334267301765201,2.0,0,0.42764359650903183,0.3532560926887735,0.07174889944631611,0.0,0.5027865688923195,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
358686,0,0,1,1,0,0.13043478260869565,0.03484320557491289,0.32149189047212556,0.6390644753476613,0.11764304712541773,0.7775407692836992,0.32601445247359645,0,0,1,1,1,0,8,0,0,0,0,0.5011456461215857,0.0,0.0,0.12384421406556459,2.0,0,0.5285163385427238,0.28925289652417097,0.12766739667155802,0.0,0.459436510999614,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
